Barcode,UMAP-1,UMAP-2
fcelifgf-1,-3.2802607723395703,4.071529519208188
fcelpblm-1,-4.888165590287668,4.122746043357616
fcemfhkf-1,7.718157090501475,-4.2073666507724985
fcemicam-1,3.363978618536746,-5.690936558178718
fcemjhca-1,-5.648780537118519,6.491317463760281
fcemodpj-1,4.667683749359753,-5.378419992577801
fcenldea-1,-0.4805717543706608,-6.79166003188031
fceogjeb-1,0.20731091883369523,-8.749669159152408
fceoifbj-1,5.1856351619167205,-1.6906605778938804
fceolkao-1,1.4350860957829228,-6.343102806042993
fcepjgge-1,5.4552528700403515,-5.945436450187744
fcepkgnh-1,2.944626649519954,-6.454910462375081
fcfaafmo-1,-1.9679471541400675,7.853243502885792
fcfagaik-1,-0.8767666165996313,9.657763819440254
fcfahgme-1,-2.141489858879131,9.018342487355536
fcfajokl-1,6.445764247770988,-5.404458600817897
fcfalaeb-1,6.404603979286262,-6.33576719189496
fcfamiog-1,-10.458124014589465,3.1548044600595597
fcfbbegc-1,-8.51601545265249,5.630339354657442
fcfbdeen-1,-2.1867562373428715,3.5559208772784614
fcfbelhi-1,-4.470942286235017,1.9710476577433216
fcfbpabe-1,-1.1988273308800483,-6.168215687100915
fcfbpgbf-1,-3.4132820533707515,3.8644994695451924
fcfcdleh-1,-2.638976280721273,6.659394284924109
fcfcfekb-1,-2.0656354160570625,5.3936870973272955
fcfcpjaa-1,-2.2776239343214684,6.331227696861207
fcfdkbjp-1,0.1722725088572754,-7.532440796319364
fcfdkihm-1,5.86775754644459,-6.777391317501135
fcffgnjh-1,3.4006411524175735,-5.660865284243975
fcfgjkef-1,-3.021494098794271,3.169037448720738
fcfgkaof-1,3.943305888200064,-5.607644064439823
fcfgodfc-1,7.07934088014394,-2.3219217818363678
fcfhancb-1,4.900428236668345,-6.600316238822162
fcfhednm-1,2.542538929213444,-6.724091099614403
fcfhjhpc-1,1.3141471541265901,-6.579055855408171
fcfhkjpg-1,-1.1222742800451808,4.411917501559043
fcfibjol-1,-1.3918917936592274,4.560858326338541
fcfikald-1,-2.5829212306621554,10.295359639916411
fcfimbkh-1,-8.218037889121826,3.340027230951342
fcfjfjld-1,-9.973172949332177,2.6333133854741244
fcfjgdoe-1,-5.428866789072583,3.757291428566193
fcfjmlfm-1,-2.1814896640098276,6.084030720654586
fcfkepkp-1,-1.4838782778438808,10.599830841960014
fcfkonjp-1,4.76671012032609,-6.9142577351459575
fcfljink-1,6.594239313517501,-5.627101308096284
fcfmcebc-1,4.8290629217152246,-5.8608399760315875
fcfmdhio-1,3.48208254748448,-3.962905408174432
fcfnaejb-1,-3.8685537276033304,3.8402354266462666
fcfndbii-1,-1.1120374236302362,3.307773177563182
fcfoifbn-1,-1.162213732231249,5.018839507472424
fcfoipcp-1,-1.2936221547373075,3.7424750235478936
fcfpgmjm-1,-1.8202866662607755,4.289864804967772
fcfphaim-1,-9.811927496056782,10.064616384507167
fcgajhfc-1,-8.56363234125962,5.261045983794572
fcgbfomh-1,3.0407583384487773,-8.406105213715117
fcgbhgdo-1,-2.7897005277363984,9.440423141404988
fcgbneai-1,3.045124369037516,-5.573768376219057
fcgcfhkc-1,1.2639848044806228,2.964389445128975
fcgcfnjn-1,-9.463810162690356,4.6500783684230935
fcgddcpi-1,3.6584159721135316,-6.460959103034723
fcgeajae-1,1.218857589774997,-9.022354069666502
fcgeepeh-1,-4.3158898434043715,2.851320281252162
fcgeocdi-1,-2.4543824158770295,9.67619179062386
fcgfbbkg-1,-2.823191920269453,4.418653298473648
fcgfbnek-1,-2.7581253380894286,4.146147682828433
fcgfodam-1,-2.688682464776708,10.249496527753205
fcghehgb-1,-7.010561056753333,4.789415223884154
fcghfjij-1,-0.21419237901916996,-7.305288753778573
fcghgblb-1,1.1352083901129013,-5.664173192262754
fcghgmlo-1,-6.434851002109799,6.392498803211677
fcghmohb-1,-7.126023628643122,10.112082329642616
fcghndon-1,-4.185270140053417,4.698066613217274
fcgifbmc-1,-7.032375998052351,4.057802154595701
fcgimbdg-1,-5.165293181745602,9.318721178295798
fcgjfpll-1,-5.376598469747513,5.748926752079453
fcgjglee-1,-6.101088372008763,9.946604108371247
fcgjjdcf-1,-2.520652575197813,3.580604431645762
fcgjpbkf-1,-4.060203566277158,2.717290231751052
fcgkajbf-1,-9.664874260168888,3.4873986930060292
fcgkdceg-1,-6.56164029757741,4.365128398210803
fcgkpjja-1,-3.240519321551164,7.0158803033478625
fcglfmkj-1,-3.195399947567672,1.6477549217015304
fcgljggf-1,2.0492254853469984,-7.161801564557593
fcgmcgll-1,-1.7469322339628899,8.11999370554943
fcgnaoch-1,-1.0271649588360976,10.209062075597178
fcgnebmf-1,4.448252124268267,-5.197461187257777
fcgnjcad-1,3.4011617000334216,-6.3765331299843035
fcgnljpi-1,-5.185314053974672,4.101403110654288
fcgodkfi-1,-2.1903530975293366,9.93937228390254
fcgommem-1,3.7533427596384468,-8.135813888453493
fcgpddbf-1,7.289999851693451,-3.260545557409443
fcgpfbig-1,1.6118941304908978,1.7824652625965918
fcgpjojm-1,4.942896793132097,-2.749787916149855
fcgpnaam-1,-1.5641252711536568,10.144143164047781
fcgpollo-1,-1.0497024358999838,10.32338749776561
fchaboea-1,5.173874736687541,-7.042903742029329
fchbhkmk-1,2.6681725169049995,-5.86142548282526
fchbkaln-1,1.0143766718381897,-7.362428425721
fchbomlh-1,4.5591249350247605,-4.530688140901649
fchceepj-1,-3.4825808650743437,4.341919536932151
fchchiph-1,-2.2973931019818665,3.803249437398988
fchcpgmi-1,-2.3140083198050205,9.242264699175452
fchdfpdc-1,-7.668347309612899,6.187826569859243
fchdgpgk-1,-2.298709486258871,7.616130470639842
fchdhinb-1,-7.013813396322165,4.162371522455497
fchdojja-1,2.762482257654026,-8.021302078174047
fchedckc-1,-9.502668148030729,4.724365412164882
fchedjli-1,-1.0900508425641067,10.441904904862255
fchelahj-1,-1.18250554505688,-6.186440439033864
fcheldmn-1,6.324229352257157,-6.377799800868232
fchfnicb-1,-1.3512514801416706,10.229625468466146
fchfnicg-1,-2.4562671555171214,6.767186914813859
fchfpjcj-1,-2.4228672582117734,8.291224492124172
fchgbiph-1,2.2635378451621606,-6.361904327788973
fchgflph-1,-0.6045664876769832,-7.560686716270475
fchhcfnj-1,-0.2673770368080203,-8.303838729475602
fchioijb-1,-0.5461738504220722,-6.325487341833313
fchjadpp-1,-1.4366371435135556,-6.019161483215615
fchjenoo-1,-3.23993147412422,6.277951248298796
fchjodno-1,2.983886269442666,-5.963449644966558
fchlejjf-1,-0.09209376707351147,-7.4571563000039935
fchlnebf-1,5.688501221904567,-1.2136275565022894
fchlpmng-1,-1.2211827556828976,9.139651495277294
fchmgojb-1,6.693246863221601,-6.074218739579183
fchnbmee-1,4.8296732783493646,-2.4564225589370747
fchnlodh-1,5.11419714396892,-4.3052462702520335
fchoabon-1,5.283259360247808,-6.675940474803828
fchpjldk-1,5.217618431830184,-5.698614877663383
fchplhbb-1,4.648822958395312,-6.5089066435337415
fciabdkb-1,3.686558175317258,-6.909729822927212
fciakmnc-1,-4.982003701943354,9.677843991391336
fciaolko-1,1.6456426605725591,-8.730742649294248
fcicbkap-1,5.742157870838217,-5.923662641971466
fcicclgk-1,-0.485207909855539,-6.630153139485268
fcichjpo-1,2.960901563294267,-4.615762572204198
fcicofpi-1,-2.027533893850351,3.0959453690286733
fcicpfmi-1,-3.993251955769432,7.92685721497088
fcidgaml-1,3.087888193028248,-7.860447646537926
fcidkiic-1,-0.034703975079631445,-7.975269282541724
fcidoomd-1,5.515171531403779,-2.3472243254569425
fcidpcck-1,-1.5803158103778416,9.141913846539227
fciehmoc-1,-1.0933047988310256,10.125677992918218
fciekpng-1,-2.831453778443167,5.3970402359884835
fciepcej-1,-2.7387325649096335,5.736318190506117
fcifkfkl-1,-1.1513964958040168,9.264814502027987
fcifofaj-1,-1.4815372395974,4.724689755729415
fcignmhh-1,6.442504737634242,-6.4407788476421395
fcigooef-1,6.936346831762407,-4.9594062288228224
fcihalli-1,7.195105780469891,-1.0753212685250717
fcihdaeo-1,6.70660053153929,-1.1346520144305021
fcihgacc-1,-8.673815673815392,10.472052121909378
fciholjh-1,7.408204449075705,-4.088964280256288
fciidfpl-1,-3.2159870770839927,1.6296143004926362
fcijmhid-1,4.158048568744774,-6.733557704880767
fcikdhme-1,-0.12820471682705267,-8.978263572287082
fcikhckk-1,0.976902367375564,-8.229730887410987
fcikibag-1,5.822096415684362,-4.879536274087473
fcikikbf-1,-1.2186890478485661,8.608302866152085
fciknjnk-1,-8.575723245219308,9.626032414293173
fcikohae-1,-3.3855788722674984,-0.6053207095217151
fcilbkjp-1,-8.812013524569165,9.75754703332421
fcilhgbi-1,-9.116158619677547,8.944040916512877
fcimaplp-1,-7.90011727711389,4.418217940696148
fcimcnen-1,6.09458866166894,-6.795811324566944
fcimehjm-1,0.354080540670353,-6.337578444815498
fcimeokg-1,0.2570693764429417,-8.099474586068123
fcimgdhk-1,-8.406575849825643,10.485047994177334
fcincahb-1,-1.2033291842775087,8.989853798354368
fcinfnle-1,2.8279497571261087,-8.346330543294949
fcinglip-1,7.741375324022673,-4.423868824093472
fcinmocd-1,6.615718204013714,-5.736666344907569
fcipmpcb-1,5.9020343181792025,-5.888431503203829
fcjaclnb-1,-4.8675111473342305,1.9175029158512933
fcjadooc-1,-1.972145989735955,3.9740808142842012
fcjakphn-1,3.5001782222638296,-4.698306888650489
fcjallkp-1,-8.340667451228672,5.119351406726091
fcjapihh-1,-2.4292756616551476,7.861115647151724
fcjbaoff-1,5.3764656015696906,-6.85372276346966
fcjbedmn-1,-1.8985518905727814,10.52209424378009
fcjcbmhn-1,3.1756108308100144,-4.954640514462246
fcjcddpa-1,3.920222060982458,-5.434298594615148
fcjcodek-1,-0.9632816572886567,0.5056084503660596
fcjdacam-1,6.992464623484871,-5.73555020849591
fcjdelnc-1,-0.4749871713492846,-6.214008403321252
fcjdgaje-1,4.16157765590029,-7.117322209325613
fcjejdfl-1,2.970898300612536,-6.111714109222348
fcjfedbe-1,3.3078593926257724,0.08987568547745459
fcjfjfbh-1,1.717580217710469,2.2838270864064976
fcjgnbcm-1,1.9810756132102698,1.959822057684147
fcjgpmjd-1,1.5529373137835605,2.389819278617653
fcjhojcc-1,1.6627702074847015,2.26915929752435
fcjicfoj-1,7.5567207287762646,-2.3193910029642706
fcjikcjm-1,1.4989343686942413,1.3141225025994148
fcjilngn-1,3.345191195328616,-3.7836692229347912
fcjjakef-1,1.7807786634277563,1.946190912765957
fcjjeedg-1,4.453439719838456,-7.166562064614455
fcjjfbbf-1,6.728051701232045,-5.153087239412986
fcjjjbdh-1,-0.6153426018102365,-8.465214859767434
fcjjkkpd-1,0.9593122618518273,-5.838739411920375
fcjjpbfn-1,5.635054326536289,-5.653976925916662
fcjjpeba-1,4.1664361196328885,-6.1673679437866475
fcjkebkd-1,6.15420341724285,-2.0527226812245774
fcjkmbje-1,0.9056958807261162,-8.508749383999588
fcjlfdjc-1,0.8685652166441501,-4.675882451934413
fcjlndin-1,4.625957503853093,-4.861486710221774
fcjlpddc-1,-0.5448050128927766,-5.967179555533158
fcjmffip-1,0.2174915803419208,-3.8814833332322687
fcjnbpoj-1,-0.9974443964502895,10.013214420728797
fcjnccff-1,-2.230642883036083,8.280206091882542
fcjncjec-1,-1.0222281614364097,9.269093600702883
fcjobncl-1,1.4246124101497957,-4.863357650860328
fcjoccpa-1,-0.7541275742344066,-6.04641946453107
fcjonkfo-1,2.1291207867608266,-6.6413906165789225
fcjopcnm-1,0.2740995477071646,-5.34585717618413
fcjpbifn-1,0.979198566475533,-7.4488413431258
fckahlcg-1,-8.71246950641926,10.220092066902495
fckalida-1,-2.734671528476396,6.054235342197571
fckamgbk-1,-7.061043522549013,4.969687163031057
fckchhei-1,-3.110182954331904,1.6430706869700287
fckckmgm-1,-9.675537713534442,1.74941581160744
fckcpfpn-1,-9.933589521875472,10.549401610668532
fckdeanb-1,7.0390233692092306,-3.609616872892049
fckehglm-1,-7.5948048924247775,10.226569391840421
fckejhfh-1,-9.446105437216872,10.643659284125254
fckendoh-1,-2.34944390285615,3.5458678419076044
fckfbmlm-1,-10.255025677486817,10.409070394319492
fckfjado-1,4.862223044918473,-5.993485909552238
fckfjecd-1,-1.946706049379359,-5.7635054444818525
fckfpeim-1,-9.503781600057977,9.716488750733593
fckgalee-1,-8.66382858536131,7.58621868758365
fckgckpk-1,0.22821078927545105,-6.053373971109654
fckgdoga-1,-2.81598660718423,8.775031063614922
fckghfii-1,-8.189510963444098,9.034884354698516
fckgipdm-1,-0.9458276576852502,-6.671167153944358
fckgkpdo-1,3.0305802615314805,-4.697215438208358
fckhckal-1,-7.948408760910536,10.121385569354858
fckhdeee-1,4.375443728316237,-5.812294088078031
fckhmikk-1,2.836169383830137,-7.5337917493448385
fckidcjh-1,2.109628653374793,-6.935607420054057
fckifdbk-1,4.182711299892183,-4.008083823315271
fckigiok-1,6.050917504870131,-6.453485423265157
fckilbgl-1,1.0569900190977453,3.151885908180151
fckipkfk-1,2.7316421020312434,-5.486879320399646
fckjblai-1,2.0117597292466742,-6.591191555586146
fckjdklh-1,2.820149550729776,-6.275740728588119
fckjfdog-1,0.7469740274938818,-0.4624935713895619
fckkhgel-1,-2.48784253294754,5.483385912964593
fckkpima-1,-1.119024826413743,4.823602910501516
fcklcghp-1,-1.0377245677152227,9.944859201940075
fcklealn-1,-9.922682646195952,10.184311605390581
fcklnbnn-1,-3.4784153756914966,2.1214894770458312
fcklojgd-1,-2.4847869943977994,4.637233953159945
fckmccaj-1,-5.851360443337704,3.3864707506130256
fckmkgdc-1,-2.9073039799265676,3.6304023172671487
fckmobih-1,-2.1503794199634085,7.987043354616249
fckmoefm-1,-1.66275778708644,3.438918168154829
fcknbhma-1,-9.160956991016667,3.297492462375329
fcknlngl-1,-3.3054838012228696,6.50711941181243
fcknngop-1,-2.4438041350421793,4.204943808650297
fckoehak-1,-2.7631807655318936,9.92924255809574
fckomggc-1,-3.5337853552369127,7.427929030166052
fckpebhm-1,-9.989818288381597,2.9954830789037947
fckpmeei-1,-3.4690486925089337,2.048234024219732
fckpmhcl-1,-1.0420825385622512,6.244596238144533
fckppgfp-1,-2.3975638946949713,3.7220862527329324
fclabkfh-1,-2.5478446867059823,4.242853967073808
fclaekim-1,-8.174300479061184,3.919173546476707
fclbgdfp-1,-2.8760565373861247,3.5878847432154144
fclcanll-1,-2.7345531129865033,3.6086487057814804
fclcaopf-1,-5.333818968554506,5.908269200802135
fclcdjih-1,-3.5008896955831097,5.546525378777494
fclciige-1,1.1076702823064963,7.224208320283603
fclcnjkj-1,-2.5734962350893746,3.6232278679117433
fclcplfl-1,-7.556662001348647,3.112233925569259
fcldehcd-1,-5.30249741142816,3.467445869322015
fcldehkb-1,6.826933124134784,-4.020059564027471
fcldliab-1,-5.394793246815553,4.993366706091398
fclefkip-1,-3.4090239794296995,2.1425275342929377
fcleohhn-1,-7.354374409853165,3.026228893192188
fclgkfag-1,-1.9627874130207428,9.346857777888687
fclhamco-1,-4.169283007094868,9.98519464878817
fcljjhek-1,-1.9690269221148442,5.553267853718418
fcljkenc-1,-2.5770442569936853,3.134769368353251
fcljlekm-1,-2.7295737759436753,3.5604504747377725
fclkdodg-1,-3.0735674399123063,5.399768599636566
fclkgjkm-1,-3.3057241117625735,4.223228633728757
fclkomid-1,-2.9658575101782962,3.3374061517969498
fclldioc-1,-2.6032318992876533,10.285190301284585
fclmhpjj-1,-2.0829256772697993,10.44882122570433
fclmijmj-1,2.6594664692021293,-6.0820304054001495
fclmogcj-1,-7.016136291813384,9.74557804474955
fclnglig-1,-3.441450372769227,5.997561022980595
fclnjolp-1,-5.107011827288415,3.016331147031396
fclokian-1,2.37279500420516,-8.099453636183027
fclolkhl-1,-1.013696820473835,0.9341331509101372
fclpafdc-1,-3.916686298516633,9.012378073227433
fclpplea-1,-3.3101915859653945,9.43040250170621
fcmabepk-1,-0.8477470207441183,10.55972153199467
fcmajcfj-1,-8.107721723617292,10.3917242210281
fcmajiei-1,-0.6356140073971747,-0.09371599162238654
fcmakokl-1,-1.1903133965070656,9.202713228481144
fcmbajch-1,-1.1806257866418497,9.511910431256252
fcmbfikc-1,2.3416880401824627,-5.863737951301578
fcmblpmk-1,1.5994547507429797,-0.41837629160324796
fcmbnddj-1,1.1307927990408826,2.8300961877086332
fcmccipd-1,-2.4793707516341503,4.841443593899564
fcmciepc-1,-3.232296389423498,7.3602467420779085
fcmckmoc-1,-1.9453546043430217,4.264602469683501
fcmdfode-1,3.181659745561404,-6.516412673051784
fcmehdhf-1,2.498784296681587,-1.9977299171539498
fcmgncjn-1,-0.5500863058559128,-7.0930502181567805
fcmgodpg-1,3.7740337223595657,-5.769412600659602
fcmiaakp-1,0.13610774157638578,-8.500328425692706
fcmidcjp-1,-1.6013856876006158,9.103633663511573
fcmieldj-1,-0.8742953044912685,9.833540419837268
fcmifnah-1,-1.8829159573655794,3.066165512971504
fcmihdgb-1,-6.6284507487234015,9.666851075854005
fcmiphbl-1,-8.101248461547103,9.251165546515544
fcmjhhjp-1,1.9626829077737276,-7.716287977127598
fcmjighd-1,-2.051989281502016,-6.6222142726075806
fcmkbfon-1,-0.6950135342927233,-4.786357017459267
fcmkejle-1,1.1308014794962609,-4.455767774425115
fcmkienh-1,0.5121140325222332,-5.54171085181297
fcmkmfba-1,1.5267053905132422,-7.501452007965026
fcmlhkjl-1,-0.1281522134895915,-5.424824647432121
fcmlkfda-1,2.4200435605367585,0.3999469494473521
fcmmkden-1,1.7175806529544975,0.4909027346854965
fcmncofb-1,1.2930596220383535,2.7963889425512205
fcmnjikd-1,0.19898491957638448,2.7575156579140097
fcmobjmd-1,-0.16800403021541205,1.7014501363553003
fcmoeahn-1,2.1813749911300246,-7.055454239705824
fcmpbigi-1,1.0003979902256988,-5.512668601731877
fcmpeejc-1,2.166278995521891,-5.789759724982839
fcmpepgk-1,-1.7640667622786101,9.170619997524549
fcmpnlje-1,-1.093891733881807,8.68740285481324
fcnaahej-1,0.6835072287363341,2.0646767126784846
fcnagenn-1,-8.987151971416267,10.198838504636493
fcnaniip-1,-2.3586694575733045,9.926495514081374
fcnapmpf-1,-3.2190155044862694,9.537294989907794
fcnbcbej-1,-1.3154193289475338,-5.536054898587217
fcnbigmo-1,-2.2032997251403956,-6.39946177576708
fcnbpedb-1,1.7557952020099994,-6.615218058361147
fcnchiba-1,0.9943655480408542,-4.508050194233679
fcnchlcb-1,5.607127588720982,-4.817473798466797
fcncilhd-1,0.5209740782499896,-6.965977101825415
fcndbbfm-1,4.438982429226827,-2.034206400220189
fcndbfkp-1,4.663416089460146,-3.257101164844908
fcndgilm-1,2.759521218042508,-8.420788562471325
fcnefbfg-1,0.5953412201111963,-8.661443569069236
fcnenbpp-1,5.387922855880847,-2.1770575026555044
fcnennbf-1,5.418572709898282,-0.11421785009604025
fcnfambj-1,1.385678534850383,-5.816807464762434
fcnfjlmp-1,-0.1551656738644514,-5.121511710955047
fcnfkflm-1,-0.2097228425220784,-7.28278128014308
fcnflgep-1,0.6559693879995124,-1.955842776424489
fcnfpjnh-1,3.2685420266358856,-4.89581308620893
fcngbfbg-1,-1.0232294369500479,-6.839923502788365
fcngfepa-1,0.23478513632715609,-8.090336560807728
fcnghooi-1,2.040997903521585,-5.557743935902142
fcngnebg-1,-1.1545469057842555,9.255604204165932
fcnhbmmc-1,-3.8476642874394904,4.592251048565125
fcnijgmn-1,-1.7250014307696262,5.358257945331519
fcninkjb-1,-8.294272723144523,4.05451308736391
fcnjfcap-1,-8.78370675947366,9.453702571562445
fcnjgldm-1,-3.014799069919545,6.065578983943867
fcnjnejk-1,1.424779314804663,1.6710558303352683
fcnjnhgp-1,1.9401460507771309,2.2592881308850004
fcnjnkbc-1,1.8049754725515585,1.3814264663641158
fcnkaech-1,1.6533472371724087,1.845514268185634
fcnkhihb-1,1.1654722880419042,1.6496168359644805
fcnkincg-1,2.422356668578509,-2.1227197298188396
fcnkjfmo-1,4.709085012137781,-1.840471021158295
fcnkmigj-1,1.4471625665819563,2.7781447683651526
fcnknidl-1,1.7567833579735304,2.2197918832604726
fcnlanbl-1,1.616445944800739,1.885106940707655
fcnlhhge-1,3.169391951074204,-0.8346686441279597
fcnllinj-1,3.957094751066264,-0.9091758224133117
fcnlnflp-1,1.2313853535559232,1.9736901605132524
fcnnfbha-1,3.340366230447538,-4.48484981943663
fcnopidd-1,0.5540166497516948,3.2245063074178013
fcnpckal-1,5.11788392009267,-5.564232898058411
fcnpdpgc-1,1.4388498506837837,-8.661248615298826
fcnplebp-1,-1.0723029641132715,-7.972396260215578
fcnppllk-1,0.057278770267307454,-7.342470651798664
fcobmflp-1,1.7890725245563412,2.0300395278904224
fcobojga-1,5.241617350984173,-6.344793537688208
fcocihbf-1,5.578294436335754,-6.810411221181667
fcocnocd-1,5.68309621108059,-4.148489303161577
fcodioli-1,4.222040275834121,-7.842217523662836
fcodmalg-1,-0.4175924790417375,-8.575454781402469
fcodmplp-1,2.002954471993663,-7.639470174484936
fcoedpga-1,3.8464535763477024,-0.3180260688972403
fcoemdlm-1,1.801209162371057,2.20916409531611
fcoenbcf-1,3.259992109501704,0.006891162126978725
fcofbijl-1,-0.802239549535766,0.511794735599307
fcoffboa-1,2.977302803012442,-6.632782144048642
fcofmaao-1,1.4638361844695478,2.3686629716122223
fcogeleh-1,2.910925505408593,1.1369080918990135
fcohhnob-1,1.6660448590241992,2.481170259731503
fcohllbf-1,2.2999935362515824,1.3496872124068195
fcoiebhk-1,1.5666531779865105,2.6184506585535052
fcoilpjg-1,1.2882539247363196,2.8483364134482527
fcojbbmm-1,-2.823712112776465,4.2371511889712234
fcojeagh-1,-2.3725648178818393,4.603873035094527
fcojgdbo-1,-0.056532635424190694,3.0791344009927246
fcojobbb-1,-7.254459583364077,6.703433261256338
fcokcnil-1,-4.068158641752656,6.810698126806242
fcokgeim-1,-9.10410090978246,3.7034091040480686
fcokhaaa-1,-1.932419390753108,10.31357526293125
fcolnhdd-1,-6.044994816804505,7.838849593890469
fcolpdeg-1,5.799707147742666,-6.476556573384385
fcomnfjg-1,-2.0895272312210786,2.9165344440989935
fconiahk-1,-2.0395449973002133,4.287948149044034
fconlmnh-1,7.774581901639441,-4.217478679461177
fconokmk-1,5.329952302228498,-2.9985925014692807
fconpckh-1,1.4561496945879129,-7.991434780923247
fcoobamj-1,6.149612949975391,-4.618625851108063
fcoobgmk-1,-2.4192065291094207,7.706927495877208
fcoofimj-1,6.027571983634628,-4.63067261564758
fcooipcl-1,2.735486270459552,-6.258375302671368
fcopamcl-1,-1.3266454210167222,4.712358493265269
fcopcnhf-1,-2.6985223195277404,8.080570553246066
fcopembp-1,7.698699647879446,-4.481283267553222
fcopjidf-1,-1.7820351767754234,10.664905275923607
fcopnegf-1,-2.560636145490492,10.514179696089858
fcopplml-1,-8.81427790149624,5.511927198134981
fcpaabai-1,-9.212029408996854,4.668147092468533
fcpaablg-1,-1.5263633685159943,9.456916969455866
fcpacemg-1,2.400172189358119,-4.724376837751124
fcpaemfk-1,0.14050697336177126,-4.434171978502991
fcpaohgm-1,6.3863484912549815,-4.839797813443811
fcpbehph-1,2.0591831215001855,-5.26755359794094
fcpblpak-1,5.819393696035802,-6.812544865073211
fcpbmokj-1,2.9183356306911272,-8.168409322726495
fcpcfglm-1,-1.410334809610039,-6.767105539376235
fcpcklid-1,-3.3156162473032365,4.940989130194685
fcpdoffl-1,-1.6546333856702493,10.652728138397574
fcpemdjc-1,0.06991688833769868,-5.160969160059495
fcpemnii-1,-1.6043047534881647,8.671350783598173
fcpendhj-1,5.098993557765962,-7.383000204465434
fcpfbfmm-1,-1.9398980158418242,2.7810174973499957
fcpfbpck-1,4.427567069397501,-3.3506807269843413
fcpgdlcj-1,-3.8265434843815096,6.1268400496240005
fcpgfcmf-1,3.616157114263993,-6.060557330832899
fcpgglfa-1,1.3046398654012092,1.9911233997915612
fcphpdoj-1,1.6684558010544701,-8.537293050182933
fcpibclc-1,4.735968562894469,-7.124386366011645
fcpjmpla-1,-0.16339621734782056,2.9967083645575383
fcpjnmic-1,3.081821240734233,-7.979009071266354
fcpkahhn-1,2.7476349830234685,-8.74437921541135
fcpkjejc-1,3.286599537072835,-3.7815813668707645
fcplbcgj-1,1.787584239469574,-7.4795909572423325
fcplgcol-1,6.915865151915474,-6.04132932195145
fcplnocg-1,4.994884708325496,-7.275531062289163
fcpnfbmj-1,-2.525830068973521,8.826019715952159
fcpobmjc-1,-3.62174685246639,4.426611908745386
fcpodmpl-1,5.841470767819423,-4.083320614571254
fcpoknig-1,-1.8667856352918852,4.788473328386992
fcppefgb-1,0.908640698567849,3.269819796553131
fcppgahg-1,-5.590992592790908,4.102337664976954
fcppmfkf-1,-5.273778763116434,9.25398871946183
fdaabofo-1,7.011767206790265,-4.607931188550075
fdaalokp-1,-2.0567975490650987,8.266273485911112
fdabcami-1,-9.89621184886902,10.028166801888876
fdabieef-1,-1.2139477808337715,3.7970584830688563
fdabnieh-1,-2.565017450648805,8.081208712035707
fdacnepp-1,4.670317649915692,-7.4351531466916985
fdacnhkm-1,6.369666571430146,-4.914578939230601
fdadaeha-1,1.5964501720277693,-6.483611280209522
fdadaklk-1,0.27937042016341085,-8.39934380038978
fdadcmmg-1,9.49811993018557,-3.749378226911441
fdadekie-1,2.6309230609110377,-8.415678491302524
fdadfcbi-1,7.938493429341654,-3.6404274928696627
fdadhlao-1,8.568237732553253,-4.133700004723085
fdadkaol-1,3.609450864990705,-6.084547817055781
fdadkchn-1,5.446365847544931,-5.363635331775508
fdaecoab-1,5.6629918297508475,-0.1707232779410299
fdaemecm-1,2.673298856201964,-6.400307390967044
fdaepaki-1,6.217610281961897,-5.205197255547358
fdafefif-1,0.5439511517749501,-6.340246805659422
fdafhean-1,-4.503374500206016,7.36134973287705
fdafljka-1,-1.5685605911479992,9.450153612305941
fdafpaoj-1,2.5950367147493876,-0.7181610515401451
fdafpfon-1,-0.7389824019367189,-6.868277894189667
fdagadie-1,0.3885198607031111,-8.540753728933517
fdagcnca-1,-2.8386541794799904,7.283091967472172
fdageakf-1,-4.2949376368573216,9.125887040218101
fdaghnom-1,-1.0283226483767958,-7.934679759337451
fdagkmdc-1,4.3194088556227985,-5.997873426544943
fdagooeo-1,0.1641075253810644,-8.667861284506527
fdaheane-1,2.063289963262243,1.639968116572051
fdaheebn-1,3.086715899640179,-5.639844838206759
fdaichee-1,6.232680724944171,-5.06655928995254
fdaihhgd-1,-9.613908363632545,10.26346284416967
fdaiimdb-1,-2.7805360678985034,5.079738003956803
fdajccei-1,-1.3855420519791926,4.610322731389507
fdakafnn-1,-4.17252179126266,9.215271872115485
fdakjlhn-1,-2.122473155230256,8.510234595950621
fdalalmc-1,-1.2733540317309453,9.097290286114308
fdalclmn-1,-3.459598550070397,4.837721768412637
fdalfnbj-1,0.05137541579210715,3.795738482176601
fdalmmnh-1,-1.3309027534201985,11.038325287419564
fdamalop-1,1.7530998106027926,-8.877343390340213
fdamnfhb-1,3.4258861098227715,-3.2372040837847997
fdampcje-1,4.660626676147535,-5.900167835104123
fdancoac-1,1.1197294019004225,2.8847243318662366
fdanodgk-1,-2.258427231062185,10.187402467099927
fdaodchf-1,8.12674505007234,-2.882128089634846
fdaofcja-1,7.983590728020506,-5.081570251010625
fdaoiabm-1,5.888476525318026,-3.566705243674943
fdaolapk-1,2.7375449631602335,-8.007234085519787
fdapbnpd-1,-1.8318026181880744,9.891139154828648
fdapeojg-1,-1.5069344322203688,10.134973280859253
fdbafkde-1,5.396025748731454,-3.9054541539159415
fdbahlkd-1,-3.2719072395024247,3.937862929000681
fdbahnjf-1,-3.074102514946555,5.754704505852953
